Date,Sentiment_Score_AMZN,Price_AMZN,Sentiment_Score_AAPL,Price_AAPL,Sentiment_Score_MSFT,Price_MSFT,Sentiment_Score_NVIDIA,Price_NVIDIA
2007-01-03,0.9687659279496014,1.934999942779541,1.0516473234031232,2.992856979370117,1.0240629848187988,29.860000610351562,1.1064715474681246,6.013332843780518
2007-01-04,1.0210446794733434,1.9450000524520874,1.0207509355616695,3.059286117553711,1.062926987976736,29.809999465942383,0.9545180948633634,5.985000133514404
2007-01-05,0.9341836734693878,1.9184999465942383,0.8795351410615309,3.0374999046325684,0.9454694397551542,29.639999389648438,0.7221107018134975,5.610000133514404
2007-01-08,1.053571057430862,1.875,0.9693961674759698,3.052500009536743,1.0524570925127323,29.93000030517578,1.1263793183560626,5.65166711807251
2007-01-09,1.0123456790123457,1.8890000581741333,1.0060842886775236,3.3060710430145264,1.0562787609005977,29.959999084472656,1.046990629621316,5.5416669845581055
2007-01-10,1.0831122900088417,1.8574999570846558,1.0043640995179455,3.4642860889434814,1.0306633760027646,29.65999984741211,1.1710296963220985,5.815000057220459
2007-01-11,1.0855658135785091,1.8700000047683716,1.0687816166675952,3.421428918838501,1.1023008385168367,30.700000762939453,1.0487469283030295,5.793333053588867
2007-01-12,0.7567567567567568,1.909999966621399,0.9568355220185144,3.379286050796509,0.9710929091574514,31.209999084472656,1.0,5.87166690826416
2007-01-16,1.0339912280701755,1.9329999685287476,0.9981622616815607,3.4678568840026855,1.0100378533286882,31.15999984741211,0.9847236097236097,5.881667137145996
2007-01-17,1.0206752306125322,1.8940000534057617,0.968367591814844,3.391071081161499,1.0302139712261984,31.100000381469727,0.9077777777777778,5.758333206176758
2007-01-18,0.900550255312368,1.8489999771118164,0.9292826997434215,3.1810710430145264,0.8912787157440393,31.0,0.7702272813855017,5.281667232513428
2007-01-19,0.8981481481481483,1.8509999513626099,0.8008236585397874,3.1607139110565186,1.0376403235768858,31.110000610351562,1.0243506493506493,5.313333034515381
2007-01-22,0.9937842687289533,1.847499966621399,0.9157746842297129,3.0996429920196533,0.9427280290771023,30.719999313354492,1.105331820071679,5.313333034515381
2007-01-23,1.0526315789473684,1.8214999437332153,0.9710608883467543,3.06071400642395,1.0687516953651912,30.739999771118164,1.056485741566246,5.315000057220459
2007-01-24,1.1420147726008147,1.8630000352859497,1.0168550591930292,3.0964291095733643,1.0251377067180774,31.09000015258789,1.1744873385937196,5.480000019073486
2007-01-25,1.0047619047619047,1.8539999723434448,0.8874071539513245,3.080357074737549,1.0399618513044915,30.450000762939453,1.0367960688548923,5.288332939147949
2007-01-26,0.9594261589867745,1.8424999713897705,0.9294329696444444,3.049285888671875,0.9915188559907333,30.600000381469727,1.064516129032258,5.244999885559082
2007-01-29,0.9924827586206897,1.871500015258789,0.9563434195154807,3.0692861080169678,0.9776561682622658,30.530000686645508,1.0422837651834134,5.03000020980835
2007-01-30,1.018162393162393,1.8524999618530273,1.0384029426389179,3.055356979370117,0.9971935859481493,30.479999542236328,1.0974163879598662,5.126667022705078
2007-01-31,0.9351454931950288,1.8834999799728394,0.8898842845794066,3.061785936355591,1.0311033910829928,30.860000610351562,0.9962943071965629,5.108333110809326
2007-02-01,0.9827868459115442,1.934999942779541,1.007337465670799,3.0264289379119873,1.0696692441744728,30.559999465942383,0.9046534216134496,5.173333168029785
2007-02-02,1.0233326218378764,1.8695000410079956,0.7967994483115451,3.0267860889434814,1.0375558315917675,30.190000534057617,1.097008547008547,5.308332920074463
2007-02-05,1.0,1.8580000400543213,0.9887560147942838,2.997857093811035,1.022650904199047,29.610000610351562,1.0742630379871807,5.394999980926514
2007-02-06,1.0410150894411774,1.9134999513626099,0.9132723577601902,3.005357027053833,1.0218338205420676,29.510000228881836,1.0144036236383702,5.586667060852051
2007-02-07,1.1633501462691924,1.9490000009536743,1.0686824409359865,3.0767860412597656,1.051322174570228,29.3700008392334,1.087267348699618,5.804999828338623
2007-02-08,0.9791486291486292,1.9550000429153442,0.862572769355571,3.07785701751709,0.9478190586394591,29.260000228881836,1.0244026663649088,5.730000019073486
2007-02-09,0.9148936170212766,1.9359999895095825,0.8073644484940018,2.973928928375244,0.9305861258306911,28.979999542236328,0.9223873553473145,5.441667079925537
2007-02-12,0.9095679012345679,1.9424999952316284,0.9160273121535893,3.0314290523529053,1.0519354981214806,28.940000534057617,0.9788085578949186,5.561666965484619
2007-02-13,1.0396782344132507,1.965499997138977,0.9548071773386899,3.0250000953674316,1.0001514042839115,29.010000228881836,1.1625952502553198,5.6666669845581055
2007-02-14,1.233009708737864,2.006999969482422,0.8511479591836734,3.046428918838501,1.0504112676067445,29.399999618530273,1.1347551446444515,5.591667175292969
2007-02-15,1.125,2.003000020980835,0.9171025451367302,3.0432140827178955,1.0313183295942565,29.459999084472656,1.015648117264196,5.625
2007-02-16,1.0477124183006536,2.0164999961853027,0.96717527047821,3.0296430587768555,0.8954491400030449,28.739999771118164,0.873561602861475,5.453332901000977
2007-02-20,1.0296379838485101,2.075500011444092,0.9056479060238056,3.067857027053833,0.8004551766179959,28.829999923706055,1.0147058823529411,5.501667022705078
2007-02-22,1.4,2.049999952316284,0.9933470345440792,3.1967859268188477,0.9876086769294914,29.389999389648438,0.978554607006182,5.454999923706055
2007-02-26,0.9848484848484849,2.0439999103546143,0.985917911807598,3.1610710620880127,1.0444206722368192,29.06999969482422,1.0657790143084263,5.358333110809326
2007-02-27,1.0803289057558507,1.941499948501587,0.9285119344506647,2.997499942779541,0.8238427269065851,27.8700008392334,1.0248507027642366,5.196667194366455
2007-02-28,1.0208333333333335,1.9570000171661377,0.981402202029137,3.0217859745025635,0.9908314270845701,28.170000076293945,1.006875,5.1666669845581055
2007-03-01,1.2,1.9424999952316284,0.9550129271836125,3.109286069869995,0.9012722701651122,28.09000015258789,0.9911448450347881,5.103332996368408
2007-03-02,1.046044643042278,1.8845000267028809,0.9298331223017048,3.0503571033477783,0.8469017198728457,27.760000228881836,0.8810344827586206,4.961667060852051
2007-03-05,0.9713845089912349,1.8524999618530273,0.9179738219312257,3.0828568935394287,0.9191757661036446,27.549999237060547,1.0564312465139176,4.793333053588867
2007-03-06,1.0271185780111467,1.9290000200271606,1.0367625638382258,3.1496429443359375,0.9700504760959838,27.829999923706055,1.2295625666738805,5.076666831970215
2007-03-07,0.9578125,1.9179999828338623,0.9709568016188226,3.132857084274292,0.9393277325384861,27.610000610351562,0.94417768530009,4.933332920074463
2007-03-08,0.9705882352941176,1.9049999713897705,1.0323163295663798,3.142857074737549,0.9916667096354426,27.31999969482422,1.142610119047619,5.136666774749756
2007-03-09,0.9853372434017595,1.9420000314712524,1.0474116628774042,3.1417860984802246,0.99103180222245,27.290000915527344,1.0,5.085000038146973
2007-03-12,1.0,1.940500020980835,0.8947377846423262,3.2096428871154785,1.0056697523967733,27.440000534057617,1.0723208020050126,5.054999828338623
2007-03-13,1.025,1.8910000324249268,0.978564807452694,3.1571431159973145,0.982083544577754,26.719999313354492,1.0128205128205128,4.841667175292969
2007-03-14,0.8809523809523809,1.9040000438690186,0.8808863712778083,3.2142860889434814,0.9591170605670926,27.399999618530273,1.0740562396750852,4.818333148956299
2007-03-15,1.0628436238018781,1.8890000581741333,1.0519414113553136,3.1989290714263916,0.9258438996785392,27.280000686645508,1.218012574015362,4.769999980926514
2007-03-19,0.8302611367127497,1.9225000143051147,1.05646906575569,3.254642963409424,0.9880484775199876,27.829999923706055,1.0548007246376814,4.748332977294922
2007-03-20,0.9503968253968254,1.9290000200271606,1.0414135050624855,3.2671430110931396,0.986300543280784,27.84000015258789,1.173719355108933,4.724999904632568
2007-03-21,1.1487968860580327,1.9900000095367432,0.9976794581475326,3.3524999618530273,1.0102064740354877,28.520000457763672,1.139217076062135,4.994999885559082
2007-03-22,0.903735222679322,1.9744999408721924,0.9425882229218855,3.3557140827178955,0.9609001183826532,28.270000457763672,1.1138764266036993,5.105000019073486
2007-03-23,0.9269005847953217,1.9490000009536743,0.9891739593862217,3.3399999141693115,1.0091795834850847,28.020000457763672,1.0416666666666667,5.048333168029785
2007-03-26,1.0606617647058822,1.9505000114440918,1.0335358934757874,3.4232139587402344,0.9654126962669709,28.219999313354492,1.0279227053140096,5.058332920074463
2007-03-27,1.1095890410958904,1.968500018119812,0.6086519878496631,3.4092860221862793,1.0254107931933487,27.719999313354492,1.0602196206117775,4.9633331298828125
2007-03-29,1.1133871473158747,1.9904999732971191,0.9966764043219654,3.3482139110565186,0.9914899656546302,27.75,0.9064328163391694,4.783332824707031
2007-03-30,1.125,1.9895000457763672,1.0078581484018356,3.318213939666748,0.9215405024262024,27.8700008392334,1.1503618812221184,4.796667098999023
2007-04-02,1.0589178479369314,2.0209999084472656,0.9545144589157628,3.3446431159973145,0.9193448114152462,27.739999771118164,1.027286731240518,4.7916669845581055
2007-04-03,0.9883777338114212,2.059499979019165,0.9945324670389563,3.375,0.9395506893064988,27.8700008392334,1.0416757584520744,4.7733330726623535
2007-04-04,1.022419315102242,2.0764999389648438,1.0053378169449598,3.366786003112793,1.004183863684108,28.5,1.074374955992603,4.763332843780518
2007-04-05,1.040816326530612,2.0840001106262207,0.9706807752775353,3.3814289569854736,0.9263887965029459,28.549999237060547,1.0848654921505652,5.150000095367432
2007-04-10,1.1658387799564272,2.0929999351501465,1.0472363635949071,3.3660709857940674,0.987824628888303,28.399999618530273,1.0854251012145748,5.005000114440918
2007-04-11,1.1,2.0840001106262207,1.1085996237114302,3.306786060333252,0.9625674994619134,28.110000610351562,1.0315934065934067,4.914999961853027
2007-04-12,1.0,2.1135001182556152,0.9890453445407236,3.2925000190734863,0.9719336420442473,28.540000915527344,1.1166666666666667,5.054999828338623
2007-04-13,0.9702380952380952,2.120500087738037,1.0113486831547875,3.2228569984436035,1.0101383255638154,28.610000610351562,1.040983606557377,5.0966668128967285
2007-04-16,1.225897249055646,2.259999990463257,1.0411463653346573,3.26535701751709,1.0538554607687773,28.729999542236328,1.1054611474219318,5.070000171661377
2007-04-17,0.9203690171720863,2.253499984741211,1.0038246350795255,3.226785898208618,1.0158900941819153,28.850000381469727,1.0631880919336882,5.118332862854004
2007-04-18,0.9875272331154685,2.249500036239624,0.9834780260390017,3.2285709381103516,1.023757899572148,28.600000381469727,1.0266666666666666,5.181666851043701
2007-04-19,1.0880487734873534,2.2320001125335693,1.00560467665327,3.223928928375244,1.0819977516644947,28.690000534057617,0.9826281055900621,5.25333309173584
2007-04-20,1.0669319592268718,2.247499942779541,1.0112104640277229,3.248929023742676,0.9908823823671156,29.020000457763672,1.0553258499555842,5.315000057220459
2007-04-23,1.029562515924048,2.2385001182556152,1.059146967502218,3.3396430015563965,1.0492697333122767,28.780000686645508,1.0920357359562674,5.228332996368408
2007-04-24,1.006086446111962,2.237499952316284,1.0514474587759035,3.3299999237060547,1.0291987922774948,28.790000915527344,0.9210526315789473,5.425000190734863
